2,48,0
507.2,1,119
500.65,1,118
494.09,1,117
487.51,1,116
481.01,1,115
474.51,1,114
468.03,1,113
461.55,1,112
455.15,1,111
448.83,1,110
442.66,1,109
436.56,1,108
430.57,1,107
424.74,1,106
419.02,1,105
413.49,1,104
408.11,1,103
402.91,1,102
397.89,1,101
393.03,1,100
388.36,1,99
383.8,1,98
379.34,1,97
374.73,1,96
369.71,1,95
364.03,1,94
357.53,1,93
350.24,1,92
342.26,1,91
333.75,1,90
324.8,1,89
315.75,1,88
306.77,1,87
297.49,1,86
288.29,1,85
279.53,1,84
270.9,1,83
262.49,1,82
254.21,1,81
246.93,1,80
240,1,79
233.23,1,78
227.76,1,77
223.91,1,76
218.78,1,75
213.3,1,74
207.64,1,73
201.79,1,72
197.61,1,71
191.38,1,70
183.54,1,69
175.59,1,68
168.82,1,67
160.6,1,66
151.93,1,65
142.25,1,64
132.6,1,63
123,1,62
113.47,1,61
104,1,60
94.605,1,59
85.285,1,58
76.901,1,57
68.713,1,56
60.797,1,55
52.96,1,54
45.356,1,53
38.523,1,52
32.108,1,51
25.837,1,50
19.72,1,49
14.314,1,48
9.5529,1,48
13.246,1,48
16.345,1,47
18.156,1,46
19.308,1,45
22.585,1,44
29.352,1,43
35.738,1,42
40.262,1,41
43.353,1,40
45.913,1,39
51.877,1,38
59.245,1,37
66.844,1,36
74.414,1,35
81.898,1,34
89.381,1,33
96.412,1,32
102.96,1,31
110.58,1,30
117.8,1,29
125.39,1,28
132.94,1,27
140.05,1,26
147.36,1,25
154.08,1,24
152.91,1,22
156.88,1,22
160.84,1,21
165.66,1,20
170.87,1,19
176.24,1,18
181.01,1,17
185.64,1,16
189.84,1,15
194.18,1,14
198.9,1,13
204.28,1,12
209.84,1,11
215.5,1,10
221.16,1,9
226.67,1,8
231.35,1,7
235.22,1,6
237.54,1,5
239.46,1,4
239.94,1,3
241.43,1,2
500.35,2,119
493.79,2,118
487.07,2,117
480.38,2,116
473.74,2,115
467.08,2,114
460.46,2,113
453.92,2,112
447.44,2,111
441.05,2,110
434.78,2,109
428.59,2,108
422.49,2,107
416.55,2,106
410.74,2,105
405.06,2,104
399.57,2,103
394.26,2,102
389.14,2,101
384.21,2,100
379.47,2,99
374.95,2,98
370.5,2,97
366.12,2,96
361.51,2,95
356.47,2,94
350.71,2,93
344.26,2,92
337.12,2,91
329.32,2,90
321.04,2,89
312.14,2,88
303.2,2,87
293.89,2,86
284.55,2,85
275.31,2,84
266.5,2,83
257.59,2,82
249.95,2,81
242.03,2,80
234.63,2,79
228.24,2,78
222.03,2,77
219.43,2,76
214.13,2,75
208.84,2,74
203.38,2,73
197.59,2,72
195.78,2,71
188.98,2,70
181.65,2,69
173.97,2,68
166.85,2,67
158.39,2,66
149.46,2,65
139.61,2,64
129.78,2,63
119.99,2,62
110.25,2,61
100.57,2,60
90.981,2,59
81.52,2,58
73.079,2,57
64.781,2,56
56.712,2,55
48.534,2,54
40.384,2,53
33.086,2,52
26.569,2,51
20.099,2,50
14.037,2,49
8.6437,2,48
4.1412,2,48
6.8567,2,48
9.3633,2,47
12.488,2,46
15.041,2,45
20.37,2,44
25.709,2,43
30.6,2,42
33.611,2,41
35.624,2,40
40.379,2,39
47.104,2,38
54.292,2,37
61.92,2,36
69.699,2,35
77.049,2,34
84.282,2,33
91.724,2,32
99.037,2,31
106.08,2,30
113.34,2,29
120.65,2,28
128.34,2,27
136.15,2,26
144.39,2,25
149.91,2,22
145.98,2,22
148.67,2,22
152.6,2,21
158.04,2,20
163.33,2,19
168.75,2,18
173.26,2,17
177.51,2,16
181.67,2,15
185.98,2,14
190.97,2,13
196.5,2,12
202.21,2,11
207.99,2,10
213.66,2,9
219.03,2,8
223.29,2,7
226.76,2,6
228.45,2,5
230.19,2,4
230.59,2,3
232.42,2,2
493.53,3,119
486.75,3,118
479.92,3,117
473.11,3,116
466.34,3,115
459.63,3,114
452.96,3,113
446.36,3,112
439.82,3,111
433.35,3,110
426.97,3,109
420.66,3,108
414.47,3,107
408.42,3,106
402.51,3,105
396.72,3,104
391.13,3,103
385.71,3,102
380.47,3,101
375.41,3,100
370.58,3,99
366.01,3,98
361.57,3,97
357.27,3,96
352.95,3,95
348.3,3,94
343.12,3,93
337.29,3,92
330.92,3,91
324.02,3,90
316.62,3,89
308.67,3,88
300.02,3,87
290.78,2,86
281.21,2,85
272.2,2,84
263.75,2,83
255.8,2,82
246.96,2,81
237.42,2,80
230.92,2,79
223.42,2,78
219.71,2,77
214.4,2,76
209.27,2,75
204.11,2,74
198.87,2,73
193.11,2,72
192.11,2,71
185.67,2,70
178.92,2,69
171.46,2,68
164.39,2,67
156.47,2,66
147.74,2,65
137.74,2,64
127.74,2,63
117.74,2,62
107.74,2,61
97.741,2,60
87.741,2,59
77.741,2,58
69.082,2,57
60.847,2,56
52.824,2,55
44.412,2,54
36,2,53
28.224,2,52
21.365,2,51
14.647,2,50
