8,78,0
365.28,1,119
358.46,1,118
351.5,1,117
344.34,1,116
337.03,1,115
329.45,1,114
321.55,1,113
313.31,1,112
304.82,1,111
296.14,1,110
287.35,1,109
278.44,1,108
269.48,1,107
260.54,1,106
251.6,1,105
242.73,1,104
233.9,1,103
225.14,1,102
216.46,1,101
207.85,1,100
199.35,1,99
190.93,1,98
182.7,1,97
174.56,1,96
166.53,1,95
158.62,1,94
150.83,1,93
143.15,1,92
135.6,1,91
128.15,1,90
120.76,1,89
113.54,1,88
106.64,1,87
99.384,1,86
92.002,1,85
84.82,1,84
77.652,1,83
70.519,1,82
63.312,1,81
56.663,1,80
49.928,1,79
43.035,1,78
36.976,1,78
42.641,1,78
48.7,1,77
54.588,1,76
59.958,1,75
55.154,1,73
61.236,1,73
69.035,1,72
76.743,1,71
83.248,1,70
91.28,1,69
99.737,1,68
109.18,1,67
118.52,1,66
127.75,1,65
136.91,1,64
146.03,1,63
155.11,1,62
164.18,1,61
172.38,1,60
180.49,1,59
188.44,1,58
196.49,1,57
204.62,1,56
212.41,1,55
220.09,1,54
227.75,1,53
235.39,1,52
233.98,1,49
228.44,1,48
223.7,1,47
218.89,1,46
214.2,1,45
209.08,1,44
204.38,1,44
206.75,1,42
206.2,1,42
211.26,1,42
215.64,1,41
219.41,1,40
222.3,1,39
228.73,1,38
236.44,1,37
244.15,1,36
251.58,1,35
258.7,1,34
265.68,1,33
272.14,1,32
278.15,1,31
285.29,1,30
292.09,1,29
299.24,1,28
306.24,1,27
312.47,1,26
310.43,1,23
305.93,1,22
301.65,1,22
305.61,1,22
309.57,1,21
314.39,1,20
319.65,1,19
325.15,1,18
330.18,1,17
335.17,1,16
339.77,1,15
344.37,1,14
349,1,13
353.63,1,12
357.22,1,11
359.87,1,10
361.4,1,9
362.95,1,6
360.46,1,6
363.88,1,6
365.93,1,5
367.75,1,4
368.18,1,3
369.67,1,2
358.71,2,119
352.01,2,118
345.07,2,117
338.05,2,116
330.91,2,115
323.55,2,114
315.94,2,113
308.1,2,112
299.94,2,111
291.52,2,110
282.89,2,109
274.06,2,108
265.09,2,107
256.09,2,106
247.06,2,105
238.04,2,104
229.08,2,103
220.18,2,102
211.37,2,101
202.62,2,100
193.95,2,99
185.41,2,98
176.95,2,97
168.66,2,96
160.44,2,95
152.41,2,94
144.45,2,93
136.66,2,92
129,2,91
121.44,2,90
114.12,2,89
106.76,2,88
99.838,2,87
92.825,2,86
85.737,2,85
78.429,2,84
71.387,2,83
64.145,2,82
58.129,2,81
51.489,2,80
44.726,2,79
38.778,2,78
32.2,2,78
38.864,2,78
44.836,2,77
50.425,2,76
55.11,2,75
51.648,2,73
58.97,2,73
66.514,2,72
74.02,2,71
80.769,2,70
88.655,2,69
96.844,2,68
105.91,2,67
114.92,2,66
123.92,2,65
132.91,2,64
141.9,2,63
150.92,2,62
159.96,2,61
168.24,2,60
176.5,2,59
184.58,2,58
192.85,2,57
201.25,2,56
209.12,2,55
216.67,2,54
224.4,2,53
231.92,2,52
228.42,2,49
222.75,2,48
218.14,2,47
213.19,1,46
208.54,2,45
205.42,2,44
202.43,2,43
203.58,2,42
200.3,2,42
204.81,2,42
208.9,2,41
211.99,2,40
216.93,2,39
224.61,2,38
232.03,2,37
239.4,2,36
246.64,2,35
253.34,2,34
259.91,2,33
266.68,2,32
273.44,2,31
280.09,2,30
287.01,2,29
293.88,2,28
300.85,2,27
307.28,2,26
303.95,2,23
299.28,2,22
294.72,2,22
297.4,2,22
301.34,2,21
306.77,2,20
312.14,2,19
317.76,2,18
322.61,2,17
327.25,2,16
331.8,2,15
336.3,2,14
341.02,2,13
345.38,2,12
348.5,2,11
350.84,2,10
352.13,2,9
353.87,2,8
351.77,2,6
355.22,2,6
356.78,2,5
358.46,2,4
358.83,2,3
360.66,2,2
352.04,3,119
345.19,3,118
338.25,3,117
331.25,3,116
324.22,3,115
317.1,3,114
309.83,3,113
302.37,3,112
294.64,3,111
286.61,3,110
278.28,3,109
269.63,3,108
260.78,3,107
251.8,3,106
242.75,3,105
233.65,3,104
224.58,3,103
215.54,3,102
206.55,3,101
197.64,3,100
188.81,3,99
180.11,3,98
171.47,3,97
162.98,3,96
154.61,3,95
146.35,3,94
138.24,3,93
130.25,3,92
122.51,3,91
114.89,3,90
107.43,3,89
100.12,3,88
92.935,3,87
86,3,86
79.174,3,85
72.289,3,84
65.514,3,83
59.111,3,82
52.869,3,81
45.989,3,80
40.357,3,79
34.463,3,78
30.988,3,78
35.862,3,78
40.838,3,77
45.83,3,76
49.469,3,75
49.307,3,74
56.487,3,73
63.725,3,72
70.838,3,71
77.392,3,70
84.709,3,69
92.799,3,68
101.68,3,67
110.6,3,66
119.55,3,65
128.52,3,64
137.54,3,63
146.59,3,62
155.69,3,61
164.11,3,60
172.41,3,59
180.68,3,58
189.16,3,57
197.66,3,56
205.88,3,55
213.64,3,54
221.38,3,53
228.76,3,52
223.2,3,49
216.78,3,48
214.03,3,47
212.13,3,46
209.04,3,45
204.39,3,44
199.48,3,43
196.83,3,42
194.96,3,42
198.72,3,42
202.42,3,41
209.38,3,40
216.65,3,39
221.47,3,38
227.85,3,37
234.64,3,36
241.27,3,35
247.64,3,34
254.33,3,33
261.33,3,32
268.09,3,31
274.82,3,30
281.7,3,29
288.48,3,28
295.28,3,27
301.07,3,24
296.22,3,23
291.37,3,22
287.08,3,22
291.01,3,22
295.66,3,21
300.96,3,20
305.5,3,19
310.42,3,18
314.76,3,17
319.17,3,16
323.69,3,15
328.07,3,14
332.89,3,13
337.01,3,12
339.51,3,11
341.78,3,10
343.01,3,9
345.18,3,8
344.59,3,6
347.58,3,6
348.82,3,5
350.89,3,4
351.17,3,3
353.03,3,2
345.01,4,119
338.16,4,118
331.22,4,117
324.17,4,116
317.25,4,115
310.32,4,114
303.26,4,113
296.1,4,112
288.75,4,111
281.16,4,110
273.25,4,109
265.01,4,108
256.46,4,107
247.63,4,106
238.61,4,105
229.47,4,104
220.31,4,103
211.14,4,102
202.02,4,101
192.95,4,100
183.97,4,99
175.07,4,98
166.24,4,97
157.55,4,96
149.03,4,95
140.57,4,94
132.24,4,93
124.1,4,92
116.11,4,91
108.35,4,90
100.66,4,89
93.194,4,88
86.005,4,87
79.243,4,86
72.639,4,85
66.078,4,84
59.308,4,83
52.083,4,82
45.935,4,81
40.215,4,80
34.016,4,79
29.453,4,78
25.682,4,78
30.614,4,78
35.652,4,77
40.593,4,76
42.805,4,75
46.149,4,74
52.908,4,73
59.834,4,72
65.939,4,71
72.124,4,70
79.646,4,69
88.125,4,68
97.093,4,67
106.07,4,66
115.08,4,65
124.12,4,64
133.21,4,63
142.35,4,62
151.55,4,61
160.15,4,60
168.74,4,59
177.22,4,58
185.68,4,57
194.21,4,56
202.68,4,55
210.76,4,54
218.66,4,53
226.19,4,52
218.94,3,49
212.5,3,48
211.5,3,47
207.68,3,46
204.21,3,45
199.75,3,44
197.3,3,43
192.88,4,42
189.33,4,42
193.54,4,42
200.48,4,41
206.73,4,40
212.62,4,39
218.48,4,38
222,4,37
228.95,4,36
235.64,4,35
242.15,4,34
248.93,4,33
256,4,32
263.01,4,31
269.99,4,30
276.75,4,29
283.23,4,28
289.52,4,27
294.26,4,24
288.73,4,23
283.71,4,22
279.27,4,22
283.52,4,22
288.43,4,21
293.83,4,20
298.79,4,19
303.7,4,18
308.28,4,17
313.07,4,16
317.56,4,15
322.13,4,14
326.43,4,13
329.63,4,12
331.33,4,11
333.36,4,10
334.25,4,9
336.55,4,8
336.18,4,6
338.74,4,6
339.6,4,5
342.01,4,4
342.12,4,3
344.25,4,2
338.04,5,119
331.09,5,118
324.18,5,117
317.16,5,116
310.18,5,115
303.23,5,114
296.33,5,113
289.38,5,112
282.29,5,111
275.06,5,110
267.63,5,109
259.89,5,108
251.8,5,107
243.32,5,106
234.54,5,105
225.51,5,104
216.31,5,103
207.09,5,102
197.86,5,101
188.62,5,100
179.45,5,99
170.36,5,98
161.35,5,97
152.47,5,96
143.71,5,95
135.03,5,94
126.47,5,93
118.1,5,92
109.86,5,91
101.98,5,90
94.11,5,89
86.528,5,88
79.237,5,87
72.27,5,86
65.627,5,85
59.503,5,84
52.815,5,83
46.761,5,82
40.247,5,81
33.668,5,80
27.86,5,79
25.511,5,78
20.376,5,78
25.421,5,78
30.527,5,77
35.274,5,76
36.176,5,75
41.156,5,74
48.388,5,73
55.411,5,72
61.123,5,71
67.719,5,70
75.161,5,69
83.693,5,68
92.667,5,67
101.67,5,66
110.73,5,65
119.85,5,64
129.04,5,63
138.3,5,62
147.62,5,61
156.41,5,60
165.17,5,59
173.73,5,58
182.35,5,57
