88,38,0
589.78,1,119
584.35,1,118
579,1,117
573.76,1,116
568.78,1,115
563.98,1,114
559.38,1,113
554.98,1,112
550.85,1,111
547.02,1,110
543.55,1,109
540.29,1,108
537.14,1,107
533.84,1,106
529.91,1,105
525.25,1,104
520.15,1,103
514.98,1,102
509.97,1,101
505.12,1,100
500.45,1,99
495.9,1,98
491.47,1,97
486.95,1,96
482.11,1,95
476.8,1,94
470.94,1,93
464.64,1,92
458.04,1,91
451.3,1,90
444.47,1,89
437.79,1,88
431.5,1,87
424.97,1,86
418.48,1,85
412.41,1,84
406.66,1,83
401.22,1,82
395.94,1,81
390.64,1,80
384.29,1,79
377.94,1,78
372.63,1,77
369.03,1,77
374.24,1,77
379.35,1,76
379.86,1,73
373.68,1,73
379.78,1,73
387.58,1,72
395.16,1,71
401.25,1,70
404.41,1,67
396.33,1,66
387.75,1,65
378.17,1,64
368.62,1,63
359.12,1,62
349.66,1,61
340.25,1,60
330.88,1,59
321.54,1,58
313.1,1,57
304.85,1,56
296.87,1,55
288.96,1,54
281.22,1,53
274.19,1,52
267.53,1,51
261.03,1,50
254.71,1,49
249.16,1,48
244.4,1,47
239.57,1,46
234.88,1,45
229.76,1,44
225.06,1,44
227.45,1,42
227.59,1,41
223.36,1,41
227.82,1,41
231.79,1,40
234.73,1,39
241.32,1,38
249.34,1,37
257.38,1,36
260.42,1,33
255.89,1,33
260.36,1,33
264.75,1,32
268.99,1,31
268.44,1,29
272.75,1,29
273.3,1,26
267.86,1,25
262.21,1,24
257.28,1,23
252.78,1,22
248.5,1,22
252.46,1,22
256.41,1,21
261.23,1,20
266.49,1,19
272,1,18
271.06,1,15
267.39,1,15
271.1,1,15
275.21,1,14
279.62,1,13
284.42,1,12
288.8,1,11
292.55,1,10
295.23,1,9
295.09,1,6
291,1,5
286.87,1,4
282.63,1,3
278.7,1,3
282.29,1,3
286.02,1,2
582.01,2,119
576.51,2,118
570.93,2,117
565.51,2,116
560.29,2,115
555.26,2,114
550.44,2,113
545.91,2,112
541.65,2,111
537.71,2,110
534.14,2,109
530.84,2,108
527.74,2,107
524.66,2,106
521.09,2,105
516.66,2,104
511.58,2,103
506.33,2,102
501.23,2,101
496.3,2,100
491.55,2,99
487.04,2,98
482.59,2,97
478.23,2,96
473.66,2,95
468.74,2,94
463.2,2,93
457.17,2,92
450.73,2,91
444.01,2,90
437.3,2,89
430.44,2,88
423.99,2,87
417.53,2,86
411.14,2,85
404.72,2,84
398.88,2,83
393.17,2,82
389.39,2,81
385,2,80
378.44,2,79
372.78,2,78
366.74,2,77
364.39,2,77
369.3,2,77
374.26,2,76
376.11,2,73
370.17,2,73
377.56,2,73
385.06,2,72
392.1,2,71
397.89,2,70
401.94,2,67
393.81,2,66
